asalamualaikum yth.pak ganjar pranowo saya ahmad dari pekalongan mau bertanya pak? sekarangkan ada peraturan baru bpjs pak di peraturan itu pasien yg berobat karena kecelakaan di wajibkan buat laporan kpolian pak sedangkan ayah saya buat surat kepolisian itu susah pak,karena uda 1,5thun pak jadi gk bisa dulu k rs.kraton pake jamkesda bisa pak mohon solusinya pak agar ayah saya cepat di ambil pennya terimakasi sbelumnya pak asalamualaikum pak;kesehatan
"Mohon maaf sebelumnya pak. Saya tidak tahu lagi harus melapor kepada siapa. Saya adalah warga Desa Sokoagung kecamatan Bagelen Kabupaten Purworejo ada beberapa hal yang ingin saya sampaikan antara lain mengenai seleksi sekdes yang baru saja kemarin 28 Oktober digelar dan jalannya pemerintahan desa: 1. Saya heran peserta dengan nomor urut 1 atas nama junedi bisa mempunyai SK Karang Taruna tapi memang ketika saya tanyakan kepada beberapa tokoh masyarakat memang benar beliau memang ketua karang taruna dusun kaliagung, tapi yang tidak diketahui oleh tokoh masyarakat yaitu sdr. junedi menjadi ketua LKMD dan ada SK, menurut beberapa tokoh yang kami tanyakan yang pernah menjadi ketua LKMD adalah bukan yang yang bersangkutan melainkan nama-nama lain yang disebut beberapa tokoh masyarakat dan tidak menyebut nama yag bersangkutan. Apalagi ketika saya meminta SK Karang taruna saya di dusun Sekangun sebagai seksi lingkungan hidup pada sekitar tahun 2008-2010 saya sendiri kurang ingat karena memang belum pernah di berikan SK. Dan juga Karang Taruna Desa yang baru dibentuk pada bulan April 2018 hingga sekarang pun tidak ada SK, maupun kegiatan real. Hanya pada bulan agustus Bpk. Hartoso Robertus berniat melakukan provokasi karang taruna untuk mendatangi kediaman warga dan itu disampaikan di forum rapat RT. Mohon diusut apa benar sdr. Juned pernah menduduki/aktif dilembaga desa sesuai SK yang dia lampirkan atau tidak, karena ketua tim pelaksana seleksi sendiri meragukan setelah menanyakan info tersebut kepada tokoh masyarakat. Tapi tidak berani berbuat apa-apa karena Kades yang notabene istri Bpk Hartoso Robertus seperti menintimidasi beliau. Dan ketika saya konsultasikan kepada Tim pelaksana jawaban yang saya dapatkan ""silakan ajukan gugatan mas, tapi seperti yang mas ketahui mengajukan gugatan itu mudah tapi apa akan ditindak lanjuti kita orang kecil suaranya biasa tidaak didengar apa lagi tanpa modal pelaporan, berbeda dengan beliau yang sekali ucap di desa harus dilaksanakan ibarat mandat raja. Mendengar perkataan seperti itu saya pun bingung karena tidak ada yang bisa membantu keadilan bagi orang kecil. Maka saya mohon untuk di selidiki mendadak mengenai hal ini. 2. KKN di desa saya sepertinya dibiarkan karena tidak ada yang bisa berbuat banyak di hadapan Kades Elizabeth Reni Susana dan suaminya yang mantan anggota DPRD 2009-2014 kab. Purworejo, Bpk. Hartoso Robertus. Contoh tidak ada transparansi keuangan desa. Saat musrenbang 2018 beberapa bulan lalu dikatakan ADD habis untuk siltap? 297jt habis untuk siltap perangkat desa saja. padahal jelas untuk siltap maksimal di alokasikan 60% dari ADD. Itu hanya 1x saja saya mengikuti musrenbang, tidak menutup kemungkinan musren sebelumnya pun seperti itu. 3. TPK a.n. Kapandi yang merupakan keponakan dari bpk. Hartoso Robertus pernah melakukan tindak pungli program Renovasi rumah dari pemerintah yang ketika saat itu akan dilaporkan polisi tapi dilindungi oleh bpk. Hartoso dan beliau yang menggantikan kerugian menurut warga yang terlibat. Tapi hingga kini masih menjadi TPK walau sudah melakukan pungli puluhan juta rupiah. Dan dalam peraturan jelas tertulis TPK berasal dari perangkat desa selain sekdes dan anggota aktif lembaga kemasyarakatan desa. Tapi kenapa Kapandi yang bukan perangkat desa dan bukan anggota lembaga desa bisa masuk sebagai ketua TPK dan ketika terjadi pungli dan saya yakin bpk. Hartoso juga menikmatinya dibiarkan. Kami warga desa diperbukitan banyak yang berpikir lapor keatas suara kami tak didengar. Silakan staff bapak cek kedesa kami. 3. Keanehan pada musrenbang kemarin juga ada lagi, warga tidak bs usul untuk rencana pembangunan dengan alasan itu diluar RPJM dan RKP desa, tapi kenapa dana desa bisa digunakan untuk revitalisasi jembatan, dan juga dana renovasi rumah yang notabene tidak ada di RPJM bahkan RKP yg hanya menentukan sekala prioritas saja. tapi tiba-tib muncul tanpa ada rembug dengan tokoh masyarakat. Dan salah satunya akan dibangun ditanah milik bpk hartoso diperuntukan untuk paman saya yunita nugrahadi. 4. Suara kami yang hanya warga biasa sering tak didengar, yang hanya didengar apa perkataan bpk hartoso robertus. 5. Embung yang sudah dibangun sebelah barat bocor tidak ditindak lanjuti dan peruntukan embung hingga sekarang tidak jelas. kalaupun mau dijadikan tempat wisata kenapa tidak ada pelatihan warga untuk mengelolanya. 6. Lembaga desa seperti karang taruna, BUMDesa dll hanya dibentuk dan dibiarkan begitu saja. kami duga agar tidak ada yang mengawasi keluar masuknya dana dan bpk hartoso dan kapandi bisa mengatur seenaknya. 7. segala laporan desa termasuk spj desa hanya dibuat sdr kapandi dan ibu reni, bahkan kapan memegang semua password dan akses desa. Mohon Bapak Gubernur menanggapi dan walau bpk hartoso ketua dpac pdi-p saya harap bpk bersikap sama kepada kami. mohon maaf bila byk menyinggung hati. teroma kasih";administrasi
"Melanjutkan laporan saya yang sebelumnya pak. maaf ada yang belum tersampaikan. ada hal yang disampaikan kepala desa saat rapat ketika warga mengusulkan TPK diusulkan digantikan dijawab ""silakan ajukan kepengadilan dan notaris karena penunjukan Kapandi terdaftar dinotaris""";administrasi
tindakkan pengancaman yang di lakukan oleh sekelompok anak di sosial media membuat kami resah, mohon petunjuk dan tindak lanjut dari kementrian pendidikan, walau pun sekarang ini di media sosial tersebut sudah tidak di temukan akun tersebut;sosial, pendidikan, ilegal
Pak saya punya KIP dan belum saya ajukan di sekolahan karna.nama orang tua nya nama kakek dan nenek saya,dan tulisan nama saya juga salah 2 huruf.dan saya mau mengajukan bingung apa boleh saya mengajukan dg KK keluarga saya sedangkan di KIP nama ortunya Nama nenek dan kakek saya.jadi saya mau mengajukan ragu2 pak.tolong dibantu saya ingin melunasi biaya sekolah di SMK makasih;administrasi, pendidikan
Selamat siang pak ktp saya dg nik 3375132108930005. Dan ktp istri dg nik 332706510492005 kok belum jadi ya. Saya barusan dari kantor kecamatan.;administrasi
Pak saya orang Jatinegara, Tegal Jawa Tengah. Mau tanya, Bagaimana pak mengurus e-ktp yang hilang? Terimakasih;administrasi
siang pak, mau tanya mengenai perusahaan yg menggaji dengan sistem gaji pokok jauh dr umr tapi dengan adanya uang makan dn ditotal masuk kategori umr. dengan sistem bgtu apakah di perbolehkan?? terimakasih;sosial
assalamualaikum pak saya sedikit ingi tanya soal sembako dari kelurahan....gini ya pak itu kok yang dapat kebanyaakan masih orang yang berpendapatan tetap ya ? ....terus sembako yang di dapat cuma beras 5kg dan telur 1/2 kg;sosial
pak ganjar mohon pencerahan nya biar saya sebagai rakyat kecil ngak gagal faham istri saya kan kena tilang oleh polisidisalatiga karna ngak punya sim dan pajakmotor telat 2th H 4370 EF terus motor disita bersama pelanggar yang lain hari senin mau diambil katanya suruh bayar denda dulu di bank BRI udah dibayar katanya bisanya besuk padahal masih jampelayanan 10:30 pagi besuknya tepatnya hari ini selasa 30 oktober mau diambil kok ndak bisa ya pak katanya harus bayar pajak dulu padahal yang lain bisa diambil pajak juga telat lho pak apakah aturannya seperti itu pak sudah bayar denda tapi motor tetap disita padahal motor buat kerja istri sehari hari jarak ngak lebih 2 km ngak lewat jalan besar cuma dikampung kok seperti diputar kalau yang ngurus perempuan soalnya saya posisi kerja disemarang kalau langsung disuruh bayar pajak langsung terus terang belum bisa pak ganjar karna saya cuma kerja parkir serabutan mohon perhatian dan penjelasan nya pak ganjar gubernur pilihanku suwun;administrasi
Yth. Pak Ganjar (Gubernur), mohon ada kebijakan pak untuk tes CPNS yg formasinya sedikit peminatnya dan tdk terpenuhi agar bisa di rangking berdasarkan nilai kumulatif juga tdk harus ada ambang batas TIU, TKP, TWK nya. Terimakasih;administrasi
Assalamualaikum Pak Ganjar.. Entah harus ngadu kemana lagi Pak.. Tiap hari kita kerja dengan perasaan tdk nyaman karna bau air limbah tahu yg ntbene buat ngairi ternak cacing. Kita dh lapor ke aparat desa sampai dinas lingkungan hidup. MOHON DIBANTU PENYELESAIANNYA Pak Ganjar..;lingkungan, kebersihan
Selamat siang pak,,,pak kenapa taxi online di bandara ahmad Yani tidak di perbolehkan,,, ini mobil, stnk, dan handphone saya di sita di ambil paksa semua sama tentara penerbad,,sampe sekarang di persulit pak,,,itu kan bukan mobil curian pak kenapa di sita,,kalau emang salah sita aja akun online nya pak jangan mobil nya,,,tolong pak saya gmn,,karena mobil itu mata pencaharian saya,,,terima kasih sebelumnya pak ganjar;administrasi
Pembangunan pasar kendal tidak menyerap aspirasi pedagang dan tidak memperhitungkan tata lokasi;infrastruktur
bpk. ganjar pranowo, yg terhormat. kalau memang pemerintah benar benar memperhatikan nasib guru. Kenapa tunj. profesi guru PNS pencairannya tdk menentu. kadang 3 bulan sekali, kadang enam bulan,kadang hangus 3 bulan. iki yok opo sih.... karepe.;administrasi, pendidikan, sosial
Assalamualaikum pak Gubernur maaf bagaimana kelanjutan laporan saya tentang tanah yg sudah da surat keputusan pengadilan negri ungaran kemarin, dan bagaimana saya harus bagaimana dan kemana saya harus mengurusnya...?? setelah ada balasan dari atmin katanya ditindak lanjuti ke kanwi BPN jateng;administrasi
Ass wr wb,sudah menjadi kebiasaan pemerintah desa ketika di tanya oleh pemerintah pusat soal penggunaan anggaran pasti banyak alasanya,kalo blh kasih saran,langsung saja mencari tau lewat warga setempat,sedikit atao banyaknya dana desa tidak akan pernah cukup kalao tidak ada pemerataan anggaran,terima kasih.wassalamu alaikum wr wb.;keuangan, korupsi
assalamualaikum wr wb. pak ganjar yang saya hormati. saya mohon maaf mengganggu bapak. saya pulung domisili pedurungan merpati barat.. mohon maaf mau bertanya tentang info cpns.. kenapa di bkd jateng tidak ada portal yang menginfokan nilai peserta.. saya lihat di portal jawa timur ada hasil nilai peserta tes, sehingga kita tahu urutan kita. terimakasih bapak;administrasi
Selamat siang pak ktp saya dg nik 3375132108930005. Dan ktp istri dg nik 332706510492005 kok belum jadi ya. Saya barusan dari kantor kecamatan. kata petugas nunggu 10 hari lagi;administrasi
tlng brantas pungli calon mahasiswa baru yg dilakukan oleh staf karyawan kampus AMNI smrg yg bernama HUSEN MAHMUT. d/a jln sendang elo rt 07 rw 02 banyumanik smrg.;pungli
Tolong untuk desa wagirpandan kecamatan rowokele kabupaten kebumen diklarifikasi masalah bantuan pemugaran rumah dan ADD yang katanya 1m;administrasi
saya mau tanya. . .saya kan awalnya cuma tukang kebun di kantor notaris, terus sekarang diajari sedikit2 untuk tugas lapangan. . .seperti ploting dan untuk jalan ke kelurahan2. . .yang jadi pertanyaan. . .kan kemarin sudah melakukan ukur tanah sama BPN kabupaten magelang. . .terus ada selisih luas di sppt sama di fisik nya. . .selisih 40m², kemudian ada surat apa sya ga tau soalnya ga terlalu mudeng, yang isinya itu intinya menerangkan selisih luas tersebut, yang mana surat itu membutuhkan tanda tangan lurah setempat, masalahnya adalah ketika saya jalan ke kelurahan tersebut dan bertemu lurah nya, si LURAH tersebut tidak mau menanda tangani surat tersebut, dengan alasan minta fee untuk desa sebesar 1.000.000. . .apa memang ketentuannya seperti itu ya pak. . .atau itu termasuk dalam pungli. . .terima kasih;administrasi
Tolong bantu saya dan arahkan .harus kemana lagi .PAK GANJAR;lainnya
Lapor Pak. Sy salah satu karyawan di daerah kuripan kalitengah mranggen merasa dirugikan oleh pihak pjka tg hari ini menutup akses jalan ke arah pabrik dg memasang patok di sekitar rel ka (dekat rri mranggen) sehingga kendaraan roda 4 lebih tidak bisa lewat. Mohon bisa segera dibongkar & ditindaklanjuti. Terima kasih;fasilitas, lalu lintas
Setiawan di Purbalingga. Keponakan saya sekolah di MTs swasta tiap pulang sekolah marah2 karena di sekolahan di tagih uang pembayaran sebanyak Rp. 700ribu kalo tdk membayar katanya tdk boleh ikut ujian ahir. Ponakan saya pemegang KIP tp tdk pernah mendapat uangnya. Saya keluarga tdk mampu. Ponakan saya ibunya sudah meninggal, bapanya sdh beristri lagi dan tdk ngurusin anaknya lagi. Mohon solusinya. Terimakasih.;pendidikan, sosial
Di belakang rumah saya selalu diadakan sabung ayam dan judi kartu sudah sering dilaporkan ke polisi tapi selalu tidak jadi penggrebekan.. Perangkat desa juga hanya diam saja diberi laporan ini.. Saya sangattt memohon bantuan bapak ganjar agar membubarkan hal tersebut, apa lagi yang memberi tempat msih sodara sendiri. Mohon bantuannya bapak ganjar. Karna warga hanya bisa mengeluh tanpa ada tindakan.;ilegal
Listrik rmh kami per hari ni diputus, dgn tagihan hanya bln Oktober ini, kondisi rmh kosong bbrp hari,kami plg kerja jam 17.00 baru sampai rmh, terus kami byr tagihan lwt Mbanking, akan ttp jam 17.30 kami ke kantor PLN dijawab kl akan dinyalakan lg bsk pagi, apakah kami hrs bergelap2an semalaman, anak2 hrs belajar buat PR. Apa artinya online kl spt ini, mohon solusi bapak Gubernur....;listrik
Assalamualaikum pak ganjar saya mengadu untuk industri kain textile drill, twist dsb harga tsb naik perminggunya maka dari itu kami masyarakat kecil tidak bisa jual kain jika harga masih tetap naik terus... tolong tindakan dan solusinya pak ganjar kami mohon... Wassalamualaikum wr wb.;pemerintah, lainnya
Pak Ganjar, Pelaksanaan SKD CPNS Provinsi Jawa Tengah tanggal 31 Oktober 2018 sesi I B di GOR Wujil Pandanaran jam 7 pagi mengalami server error saat kami mengerjakan di tengah-tengah ujian, sehingga membuat suasana gaduh dan panik. Apakah tidak ada dispensasi untuk pengulangan? Kami mohon, karena ketika sudah panik, pikiran jadi buyar bapak???? mohon keadilannya. Terima kasih;administrasi, lainnya
Ass. Pa aku mu tanya di desaku ada pembuatan sumur bor apa yang didapat si yang punya tanah yang dijadikn tempat bor;fasilitas, infrastruktur
mohon pembangunan pasar kota kendal ditinjau lagi selain tidak sesuai aspirasi pedagang.....kios lama masih banyak yg kosong buat apa mbangun kios baru lagi yg posisinya menutup kios lama yg sudh jalan....bahkan menutup akses jalan masuk ke pasar sepertinya hanya mengejar proyek saja ..mohon kiranya bisa ditindaklanjuti....suwun;infrastruktur
didesa kami bantuan pemugaran rumah 10jt dipotong 2jt sisanya buat beli matrial totalnya tidak sampai 8jt;Infrastruktur
Assalamualaikum.. Mohon ijin Pak Ganjar, lampu penerangan pertigaan desa Trembes arah Pamotan-Gunem-Tegaldowo Kecamatan Gunem Kabupaten Rembang Jawa Tengah sudah beberapa bulan mati.PPK sampai tidak tahu lampu mati. Padahal sudah lapor ke PLN keliling akan tetapi hanya respon semu. Warga sudah 4 kali mengganti dan memasang dengan biaya pribadi padahal negara bahkan desa mempunyai anggaran milyaran untuk pembangunan desa. Saya ingin pemerataan pembangunan tidak hanya di kota saja yang terlihat oleh mata pejabat negara. Mohon ditindaklanjuti Terimakasih;Listrik, Pemerintah
Di daerah saya jebres surakarta bikin ktp nungunya sampek 4-6 bulan katanya bahannya habis segera di kirim bahanya yerimakasih;Pemerintah, Administrasi
Pak gub, saya perpanjangan pajak kendaraan 5 tahunan di Ungaran, namun STNKnya belum jadi, menunggu 4 bulan karena blqnko kosong, berdasarkan informasi dari petugasnya. Mohon dikoordinasikan dengan POLRI agar STNKnya dipercepat. Suwun.;Lalulintas, Pemerintah
Mohon ditindaklanjuti penambangan pasir liar di daerah kayumas dan Bandungan di wilayah Jatinom,Jatinom Klaten, belum ada ijin dan sangat merusak ekosistem yang ada pak;Bahaya, Lingkungan
Salam sukses dan sejahtera pak ganjar saya mau menginfokan utk tarif bus karena berbeda2 dari pwkrt ke banjarnegara di mana saya pergi daei pwkrt ke banjarngeara tgl 30/08/18 20,000 lalu tgl 1/09/18 pulang dari banjarnegara ke pwkrt bayar 25 ribu saya pas masih naik bus inii mungkin itu tidak seberapa pak;Administrasi, Lalulintas
Pak Gub, tolong di cekkan untuk pembayaran pensiun di kantor pos lambat, kasihan yg sudah tua2 harus antri berjam-jam. Masa tidak ada cara yg lebih efisien? Kalau kantor pos tidak bisa atur hal ini, saya bisa buat lebih efisien.;Administrasi, lainnya
Desa sendangrejo kec.bogorejo kab.blora. mau tanya . Apakah karang taruna berhak dpt jatah dari alokasi dana desa pak. Tolong pencerahan.y pak;Keuangan
Salam hormat.. Saya membeli tanah di Perumahan Puri Sartika,, Saya mau menanyakan perihal pengenaan NJOP sebagai perhitungan BPHTB. Saya di informasikan oleh notaris bahwa pengenaan NJOP adalah (luas tanah X harga per meter) X 20%. Yang saya mau tanyakan dari mana angka 20%?? Karena menurut notaris itu adalah aturan dari bapenda. Saya meminta aturan tersebut dan tidak diberikan. Saya mohon kepada Kadis Bapenda semarang untuk menginformasikan kepada saya aturan tentang perkalian 20% untuk NJOP jual beli tanah dan bangunan. Terima Kasih atas perhartianya.;Keuangan, Korupsi
Selamat siang pak...mau tanya apakah di SMAN diperbolehkan melakukan pungutan dgn alasan sumbangan gedung....sy org tua murid di SMAN 4 Magelang tahun ini kena uang sumbangan yg besarnya 8 jt melebihi biaya kuliah UN Negeri;Keuangan, Pungli
Pak maaf saya punya lahan pertanian saya ratakan kemarin saya izinkan waktunya 4 bln mulai tgl 8 juni ditetapkan stelah itu libur lebaran, Kurang lebih 2 minggu pak dan di sini juga terganggu ilegal pak.apakah waktunya dpt ditambah ya pak untuk dispensasi libur lebaran ya pak.trima kasih pak.;Infrastruktur
pak ganjar gmn ini.. byr sekolah negri di magelang knp mahal sekali..;Pendidikan, Keuangan
Asalamu alaikum wr wb . Bapak gubernur saya sebatangkara strok isteri wafat anak mboten gadah makan diksh tetangga nasi bungkus kumakan pagi sampai sore;Pemerintah, Sosial
Pa maaf sya mau tolong minta bantuan nya pa.. istri sya melahir kan tapi saya orang gak punyak pak . Saya di rumah sakit tugu pak. Sya minta tolong bnget sma bantuan nya pak sya mau bayar rumah sakit nya tidak bisa pak;Kesehatan
assalamualaikum slmat pagi pak gubernur.. di pagi hari yg cerah ini saya mau menyampaikan sesuatu hal yang menyangkut gaji rsud soewondo pati. saya sangat berharap apabila pak gubernur bersedia mengecek langsung gaji karyawan rsud soeeondo pati. saya berterimakasih banyak apabila bapak gubernur merespon pengaduan ini. maaf bila ada kata2 yg salah. semoga bapak gubernur sehat selalu.. amin.;Pemerintah, Sosial, Keuangan
Tk parkir di pekalongan kok bs nya ngancem toko. Melakukan pemerasan.apa spt itu ya Pak gub. Tolong di Ganti Pak.. lapor dishub no response;Perselisihan, Ketertiban
Uda bln September tp kok Saya blum dapet pbb Pak. Lokasi jln ruko gajahmada.. klo ga di bauar tar telat Bayar denda. Rugi don't say. Harus nya ga telat jadi telat. Spt Dulu PBB ga di terima di anter 1 than kemudian. Dendanya buanyak Pak..mo disiplin byr pajak kok spt ini.. tolong itu petugas nya Pak di Kasih Tau.. wilayah lain Uda dot kok sini Blum..;Pemerintah, Ketertiban, Administrasi
Assalamualaikum Pak... Maaf mengganggu Ini saya dari Wali Murid Anak Muhamad afrizal syafa, Mau tanya.. PEPARPENAS Th 2017 kemarin anak saya ikut Lomba BOCCIA mewakili Jateng dan mendapatkan Mas, Bonusnya sampai sekarang kok Lum cair ya.. Makasih dan mohon maaf kalo gak sopan Wassalamualaikum;Pendidikan, Korupsi
Ass.wr.wb.sugeng siap pak ganjar,sakderenge sugeng pak ganjar.ngemban amanah maleh dados tulodo wonten jateng.niki kulo warga jl kaba timur rt 10 rw 13 kel tandang tembalang,niki pembagian toyo artetis niku mboten sesuai.perangkat ipon mboten maringi solusi.matur suwun..jamaah kliwonan pekalongan;INVALID
Assalamualaikum pak Ganjar, mhn solusi dan kebijakan bapak untuk kami guru-guru b.inggris mi, krn adanya pergub jateng mewajibkan mulok SD/MI B.Jawa, maka sertifikasi terbunuh tdk bisa cair, tlg nasib kami pak, terima kasih.;Pendidikan
Dulu distasiun pekalongan Ada paketan. Itu truk n Mobil nya berjajar gamggu jalan. Dishub lgs tegas. Sampe salut. Jempol Dua. Tp sekarang. Ganti grabcar yg parkir di jalan n trotoar.bahkan tkparkir yg nyuruh. Knp dishub diem Aja. Tutup Mata. Main tebang pilih. Ga bs tegas. Ganti tkparkir nya yg ga Tau aturan jln Raya. JD ga respect sm dishub.tolong Pak tu klo Ada pengalihan arus Dr mataram ke bendan. Macet Blum lg Mobil berhenti ditengah jln utk msk hotel.beres macet nya30;Lalulintas, Ketertiban
yth, Bp Ganjar pranowo Gubenur Jawa Tengah,tolong di bantu pak simpel SMPN 2 Jakenan tolong dicairkan buat bayar uang gedung/uang pembangunan dan uang LKS. swn.;Pendidikan
Pak kasihani kami penguna jasa sungai yg dikawasn desa bangsri jepara kami mohon pertolngan bapak supaya bisa menindak lanjuti. Karena air sungai seperti KOPIMIX;Pemerintah, Air
Nama : andika budhi wisfiantoro Lapor Pak Gub, saya mewakili warga sekitaran Pasar sangkal putung/Sidodadi Cilacap. Ingin melaporkan bahwa di penampungan sampah pasar sangkal putung warga dilarang membuang sampah di penampungan tersebut bahkan ditarik retribusi untuk sampah yang sedikit saja. Orang yang meminta retribusi juga bukan petugas kebersihan yang khusus, hanya orang maaf gagu yang memaksa orang untuk memberikan retribusi tiapkali warga sekitar pasar ingin membuang sampah, terus terang kami warga sekitaran pasar kebingungan untuk membuang sampah dimana lagi. Orang yang biasanya mengangkut sampah sudah meninggal 2 minggu yang lalu. Mohon solusinya pak Gub agar kami tak bingung lagi masalah sampah. Dan sebagai upaya pencegahan kalo2 warga sekitar membuang sampah mereka di selokan dan kali2 sekitaran sini. Tak dipungkiri dulu saat pasar sangkal putung kebakaran kan warga sekitar juga yang membantu, mengapa saat ini hanya karena masalah samapah saja kami harus merogoh kocek dalam2 dan kebingungan untuk membuang sampah saja. Mohon solusi dan bantuanya pak Gub. Kami akan sangat terbantu bila nantinya ada petugas resmi yang bertugas. Terimakasih. Wassalamualaikum Wr Wb;Fasilitas, Pungli
"Assalamu'alaikum Wr. Wb.Saya mewakili warga sekitaran pasar sangkal putung/sidodadi Cilacap. Pak Gub, dalam 6 bulan terakhir ini warga sekitar pasar dilarang, bahkan ditarik retribusi saat membuang sampah di tempat penampungan smpah yang ada di pasar sangkal putung. terkadang saya menjumpai ada petugas,namun saya tidak di tarik retribusi. namun bila tidak ada petugas dan yang ada hanya orang yang maaf ""gagu""/kesulitan dalam berbicara meminta retribusi sebesar 2000-5000 rupiah tiap kali membuang sampah di tempat tersebut. saya tak bisa lampirkan fotonya karena takut kalau-kalu dia nanti marah/mengamuk, kami warga sekitar pasar bingung mau membuang sampah dimana lagi, ada tempat penampungan sampah lain di seberang rel namun itu diperuntukan hanya untuik warga seberang rel saja. kami warga sekitaran pasar juga tidak diperbolehkan untuk membuang sampah tempat tsb. mohon solusinya Pak.Gub. ini juga sebagai upaya pencegahan warga-warga yang belum peduli masalah sampah, yang sengaja membuangnya di kali atau sungai-sungai yang ada atau malah membakarnya tanpa pengawasan, sehingga membuat warga skitar was-was dan kena imbas bau asapnya pak Gub. mohon dengan sangat bantuanya,kami mengharap ada petugas kebersihan yang standby di penampungan sampah yang ada di pasar sangkal putung/sidodadi. perlu diketahui bahwa bila pasar sedang ada musibah seperti pada saat terjadi kebakaran kan warga sekitar pasar juga yang membantu dalam evakuasi dan pemadaman. masa ia kami harus dipusingkan lagi masalah sampah. bagaiman akami jaga kebersihan kalo m,au buang sampah saja dipersulit. ujung-ujungnya nanti malah mebuangnya sembarangan dan membuat mapet sungai dan kali sekitaran. jadi mohonlah Pak gub, di sediakan Petugas kebersihan yang khusus untuk daerah sekitaran pasar sangkal putung. kebetulan juga orang yang biasa menjadi petugas kebersihan belum lama ini telah meninggal karena tertabrak kereta api. mohon dengan sangat solusinya Pak Gub. kami akan tenang bila nantinya ada petugas kebersihan khusus yang anti pungli di daerah sekitar pasar sangkal putung/sidodadi (antar gang-gang sekitanya juga) di Cilacap. terimakasih,Wassalamu'alaikum Wr.Wb.";Fasilitas, Pungli
kenapa laporan saya tidak dtindak lanjuti mengenai pungutan iuran... kemana dana bos... dengan alsan dana bos tidak cukup apa dana yang digulirkan tidak diperhitungan terlebih dahulu.. yang saya herankan ko tidak ada rincian dana tsb. anak saya kelas IX SMP N 1 SRAGI..;Pendidikan, Pemerintah
Assalamualikum, sugeng ndalu pak gubernur. Perkenlkan saya burhanuddin rt.002/001 srati ayah kebumen. Saya mau curhat dan mnt saran pendapatnya njenengan sebagai pemimpin saya. Alkisah terjadi kecelakaan 2 buah motor. motor A pengendara lecet dikit dan motor rusak, motor B pengendara patah tulang kaki kanan, anak selamat, istri yg sedang hamil pun selamat, motor juga rusak Korban dari motor B yg patah tulang dirawat di RS pke jasa raharja dg catatan mengikuti sidang polisi. Antara korban sdh ada kesepakatan damai. Namun dari pihak polisi tetap melanjutkan proses hukum dengan membuat BAP. Klo mau stop hukum, maka Pengendara A dan B dimintai sejumlah uang yg cukup besar oleh polisi. Si B sekitar 7,5juta, si A sekitar 7.5 juta. Sdh jatuh tertimpa tangga. Mnt tolong negara hadir untuk rayatnya, pak gubernur membntu rakyat kecil, termasuk membantu saya agar masalahnya cepat selesai, matur suwun Wslmalikum wr wb;Pemerintah, Korupsi
"Lapor gub... Mohon dengan sangat program PTSL/sertifikat massal di desa tedunan kedung jepara di adakan dan dilaksanan secepatnya... Saya sudah menanyakan ke carik desa dengan jawaban ""tidak bisa memastikan dan perlu pertimbangan2"". Saya juga sudah ke BPN jepara bagian informasi dengan jawaban ""itu tergantung dari pemerintah desa setempat"". Jadi terkesan saling melempar antara pemdes dg BPN. Mohon dg sangat stakeholder2 terkait utk menindak lanjuti aduan saya ini. Matursuwun.";Administrasi
maaf pak ganjar saya sripurwanto dari Desa grogol RT 05 rw 02 kelurahan genengsari kecamatan kemusu, kabupaten boyolali. Mohon pencerahannya waktu KemArin Ada Pemutihan pembuatan sertifikat Tanah. Tanah orang tua saya ga bisa dibikinin sertifikat, dari pihak kelurahan GA Ada Alasan yg jelas. tolong Minta pencerahannya pak;Pemerintah, Administrasi
Jam 3 30 pagi air sugai seharusnya bening sperti kaca lihatlah bapk .Air sperti kopimix .Apa bpk pejabt tidak kasihn kepada kami penguna sungai bangsri jepara sdngkn musim kemarau sumur2 podo ast .Kami orng kecil minta bantuan kepda siapa lgi kepda petinggi bupati tk dihiraukn. matur nuwun;Lingkungan, Air, Kebersihan
selamat pagi pak gubernur. saya burhanuddin dari kebumen jateng. tgl 8/8/2018 saya kecelakaan tabrkan 2 kndraan brmtr. kita sdh damai tp sm polisi ttp lanjut sidang. kita brdua diancm 5 th penjara ato dnda 10jt. smg negara bisa hadir dan pak gubernur membantu rakyat kecil;Pemerintah, Perselisihan, Korupsi
Assalam,wr wb.kpd Yth Bpk gubernur pilihan kami(GANJAR PRANOWO)saya dari desa wangon,kec wangon,kab Banyumas,dg segala hormat saya hanya ingin menyampaikan kekecewaan kami pak,,di tmpt saya ada suatu jalan penghubung,jembatan dari grumbul slatri menuju kelurahan wangon,dulu longsor ,bulan kemarin ada alat berat mngkin tujuan nya mau memperbaiki jln itu.tp setelah di kerjakan,jln itu malah di gali,kendaraan pun ga bisa lewat,saluran air tertutup,kali kecil pun tertutup timbunan tanah,sudah hampir sebulan ga da kejelasan,ga ada satupun pekerja,jln yg tadinya msh bisa di lewati dg penuh kewaspadaan, sekarang berubah menjadi jurang sedalam 3-4 m sepanjang 10 m dan ga bisa di lewati.saya mohon sangat kpd Bpk gubernur,kembalikan jalan kami,ga harus bagus,ga harus mulus,yg penting bisa di lewati,terimakasih;Bahaya, Infrastruktur
Selamat siang YTH pak ganjar, mohon pencerahanya, kenapa mengurus NPWP di kab.Grobogan dipersulit pak, padahal saya sebagai warga negara yg baik ingin taat pajak, mohon ada teguran dr bapak untuk dinas terkait di kab. Grobogan Terima kasih sebelumnya pak.;Pemerintah
