text,perselisihan,infrastruktur,pemerintah,kesehatan,teknologi,administrasi,fasilitas,lingkungan,ketertiban,listrik,bahaya,lainnya,pungli,ilegal,lalulintas,bencana,air,pendidikan,kebersihan,sosial,wisata,sara,pencurian,korupsi,bbm,keuangan
pak mohon jalan tol semarang demak dipercepatpagi ini macet parah di sayung demak menuju semarangbegitu juga sebaliknya semarang ke demak karena ada beton jalan di sayungjalur nya hanya satu maka penumpukan terjadi dan kemacetan tak dapat dihindarkanjalan semarang demak karena hanya satu maka tol semarang demak sangat pentingdan urgentterima kasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siangâ yang saya hormati instansi pemerintah pusat dan pemerintah daerah demakâ  mohon tanggapan dan penyelesaian permasalahan tata ruang kabupaten demakâ  saat ini saya sedang mengurus perijinan usaha pertambangan di lokasi kabupaten demak sesuai dengan peraturan daerah kabupaten demak 6 tahun 2011 tentang rencana tata ruang kabupaten demak tahun 20112031 disebutkan dalam pasal 63 ayat 4 bahwasanya sekitar 2290 ha lahan pertembangan untuk tanah urug yang berlokasi di wilayah kec karangawen dan mranggenâ  dalam perda tersebut dikatakan bahwasanya ada kawasan peruntukan pertambangan yang berada di lokasi karangawen dan mranggen akan tetapi peta tata ruang untuk pertambangan tidak ada entah belum dibuat atau memang belum ada sehingga dalam pelaksanaan perijinan tersebut saya mengalami kendala karena ketidak sesuaian antara perda tata ruang dan peta tata ruang dalam peraturan terkait pertambangan juga diatur mengenai harga patokan penjualan mineral bukan logam dan batuan yang dikeluarkan oleh gubernur jawa tengah nomor 54330 tahun 2017 bahwasanya harga patokan penjualan hasil tambang di wilayah demak telah diatur oleh gubernurâ berarti dalam hal ini adanya peraturan yang terkait mengenai pertambangan dalam peraturan lainnya yang dikeluarkan oleh pemerintah daerah demak nomor 3 tahun 2012 tentang pajak daerah pasal 31 diatur tarif pajak mineral bukan logam dan batuan ditetapkan sebesar 15  dalam hal ini masuk menjadi pendapatan asli daerah dalam ketiga peraturan teraebut menjadi dasar kuat saya untuk mengajukan perijinan usaha pertambangan akan tetapi sampai saat ini saya masih terkendala dengan peta zonasi tata ruang bagaimana menyikapi hal  mengingat saya sebagai warga juga mempunyai hak dan juga bersedia menunaikan kewajiban saya selama pelaksanan kegiatan pertambangan tersebut karena saya ingin pekerjaan saya bersifat legal syah secara hukum diawasi bersama dengan pemerintah dan bertanggung jawab serta tidak melanggar hukum daripada saya melakukan penambangan liar dan merugikan banyak pihak  oleh karena itu mohon tanggapan dan solusinya terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugeng enjang pak gub menjelang lebaran biar kita sama persepsi dan sama menikmati jalan yang mulus mohon utk jalan dari bulusari sayung sampe mranggen demak tolong di perbaiki njih jalannya sdh parah  berlubang berulangkali share ke pemkab demak blm ada tanggapan biar kami juga bisa tersenyum menyambut lebaran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bapak gubernur yang terhormat mohon pantauan jalan trengguli sampai gotri dan dari jepara sampai bangsri sebelum terjadi lakalatas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bapak ganjarpranowo cek didesa sambunggajah demak jalan ny rusak berlubang penerangan nggak ada alangkah baiknya jika ada lampu yg pkek tenaga surya kenapa karena disitu kiri kanan lahan pertanian tenaga surya lebih mohon di cek pak ganjarpranowo udah saya smpai in sama gubernur jateng lailisofa12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warga berjalan menembus jalan desa yang terendam limpasan air laut ke daratan rob untuk melaksanakan salat tarawih di pesisir sayung 1552019 sejak awal bulan ramadhan sejumlah desa di pesisir pantura demak dilanda banjir rob setinggi sekitar 1540 sentimeter pada sore hingga malam hari warga berharap pemerintah segera merealisasikan program pembangunan infrastruktur penanggulangan rob di pesisir setempat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
selamat siang mau tanya untuk pengurusan pembuatan imb dan krk di demak mencapai waktu brp hari trima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mau usaha di demak ribet bikin imb krk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak pasar karangawen demak kpn di bangun y pak dari aku kecil sampe sekarang kata y mau di bangun gk di bangun2pak mohon di cek y pak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar nopo leres nek sak niki perpanjang plat nomer jadinya 6 bulankatane material iteme habissamsat demak mator suwon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paklek ganjarpranowo jalan onggorawe  mranggen rusak parah cuma di tambal pake padas sedangkan lebaran kurang 3 harimohon solusinya paklek matursuwun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohon segera di tindaklanjuti kenapa tiap tahun setiap hari raya idul fitri air pam tidak ngalir  fr warga kauman wedung demak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pak ganjar yang terhormat perkenalkan nama saya pandu pradana saya bukan wrga demak khusus daerah wedung tambak sekelenthing namun saya sering pergi kesana dikarenakan calon istri saya adalah warga tambak seklenthing wedung demak yang mana akses jalan yg menuju ke desa seklenthing menurut saya masih kurang 1 akses jalan hanya bs dilewati sepeda motor itu pun sangat repot jika bertemu dr arah berlawanan 2 walaupun sudah di cor namun menurut saya itu kurang karena sudah banyak yang rusak mengingat daerah lain sudah bs dilewati mobil 3 potensi daerah tersebut dalam perikanan sangat baik menurut saya hanya akses jalan utk mengangkut hasil panen ikan akan lebih baik jika mobil bs masuk demikian pak ganjar yg terhormat mohon di jadikan periksa semoga bs menjadi perhatian terima kasih dan saya minta maaf yg sebesar besarnya atas susunan kata yang masih berantakan hormat saya pandu pradana asli salatiga,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjarpranowo persoalan menahun yang tak kunjung ada solusi tentang banjir rob di sekitar demak dan semarang itu mbok yo segera ditangani karena demak kan gak jauh dr ibu kota jateng apalagi semarang itu sendiri memang tempatnya masalah usang ini gak pernah berhenti setiap tahun pasti terjadi seperti lokasi kejadiannya di daerah terpencil yg susah dijangkau oleh pemerintah sehingga selalu dibiarkan begitu saja kalo musim mudik spt ini kan repot pak gubernur mohon diperhatikan ya pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak saya orang jawa timur sedang mudik ke daerah suami di guuntur demak disini lagi kekurangan air pak lebaran kemarin 2 hari gak ada air sama sekali terus bagaimana ya solusinya agar sawah disini tidak mengandalkan tadah hujan saja biar ekonomi di daerah sini meningkat terimakasih selamat bekerja pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pak ganjar minta tolong bagi kami warga demak kesusahan untuk transportasi kereta api karena nggk ada stasiun di demak kota masa harus ke stasiun tawang terlalu jauh bagi kami pak mohon pak ganjar untuk diaktifkan kembali atau di buat stasiun baru di demak agar kami mudah menggunakan transportasi kereta api cc  dinhubkabdemak kemenhub151 budikaryas ptkai121 keretaapikita kotakudemak humaspemkabdemak dutawisatademak demak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapor pak gub jalan paving rusak tetapi di tutup batu padas tidak diperbaiki pavingnya mulai dari jembatan gembolo tambak bulusan sampai desa tambak tengah mohon diperbaiki dan ditindaklanjuti segera terimakasih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar mau mengadukan kalo pemindahan lokasi pedagang ke bangunan pasar yg baru setiap pedagangkios dimintai biaya 9 juta apakah ini pungli dan illegal ataukah memang demikian seharusnya karena dinas terkait sebelumnya pernah menyatakan bahwa relokasi ke bangunan baru tidak dipungut biaya sepeserpun alias gratis mohon tindak lanjutnya pak karenakita para pedagang selama 5 tahun ini telah banyak merugi sejak di lokasi sementaramasak masih akan dibebani lg dengan biaya tersebutterima kasih,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
keluhan saya mau minta surat pengantar dari balai desa tetapi aparat desa tidak ada di tempatsaya datang jam 10 pagimohon ditindak tegas paksekalian seterus nya dipantaukalau masih tidak ada perubahan tolong di ganti saja semua aparatur desa nya pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjarrumah saya sudah punya shm dan imb tp kok di klaim menjadi daerah hijauholitikultura oleh pemkab demak pripun niki pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyuwun sewu den ganjarpranowo kemarin pagi saya coba perekeman ektp di kantor kecamatan mijen alhamdulillah sampun terlaksanaken namun terjadi keganjalan karena setelah itu saya tidak menerima tanda bukti perekaman untuk dibawa proses selanjutnya ke dukcapildemak ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dan di desa sama seperti itu malah lebih parah pak ganjarpranowo di desa purworejo bonang demak setiap hari kena air rob dan memasuki rumah rumah warga setempat bagaimana solusinya pak  tidak ada respon dari dinas setempat untuk bagaimana menanggulanginya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mohon petunjuk pak ganjar saya ali dari mranggen demak jateng pak kenapa khususnya yang sudah punya sertifikat dipasar mranggen disuruh bayar buat nempatin kios baru padahal dipasar pasar lain yang sudah punya sertifikat tinggal nempatin saja dulu katanya pembangunan 3tahun sudah bisa ditempatitapi ini sudah lebih dari 3tahun  bangunan belum jadi 100 apa mungkin karna pembangunan molor lama  pemborong kena dendasecara tidak langsung diimbaskan kepedagang buat bayar kiosapa mungkin kata pemborong pasar mranggen paling besar sejateng apa mungkin khususnya pasar mranggen tidak ada subsidi dari pemerintah mohon petunjuk pak trimakasih,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjar yang saya hormati say ingin melaporkan tentang petugas catat meter pdam demak yang jarang mengecek kondisi meteran pelanggan sehingga saya banyk dirugikan saya tinggal dfi desa kedungmutih rt 06i wedung demak  penggunan air setiap bulannya selalu lebih dalam hitungan sehingga saya banyak dirugikan oleh pdm demak mohon kiranya pk gubernur menertibkan hal ini agar tidak merugikan warga terima kasiih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
assalamualikum wrwb pak ganjar mau nanya knp di semarang ungaran dan kendal setahu saya sekolah gratis termasuk tidak ada sumbangan spi saat penerimaan siswa baru kecuali uang seragam tapi kalo di demak kenapa ada sumbangan spi dan itu wajib padahal setahu saya itu kan dilarang mohon utk bs ditindak lanjuti maturnuwun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kantor disdukcapil kabupaten demak banyak sekali sampah berserakan puntung rokok sampah diselokan dll depan kantor tdk pernah di keruk terkesan di biarkan padahal gedung baru dibangun mohon untuk bisa di perhatikan dan disidak berkaitan dengan sampah terima kasih,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ass pak ganjar gubernu jateng mohon utk pegawai asn disdukcapil kab demak bisa diberikan pembinaan selalu sering mainan hp pada saat jam pelayanan publik sedangkan pegawai yang lain sibuk melayani pemohonan surat2 wass,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanggal 28 juni 2019 hari jumat kelurahan kalikondang tutup jam 12 apakah benar ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dana desa gak kuat buat bangun jembatan niki pak gub dusun dombods banjarsari sayung demak ganjarpranowo pemkabdemak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang bapak gubernur ganjar pranowo saya mau melaporkan kalau ada jaringan pdam bocorsudah laporan di kantor pdam cabwedung tapi belum ada tindakanpadahal sudah laporan 2 bulan yang lalusudah bolak balik ke kantor pdam tapi tidak ada respon dr petugas lokasi kebocoran di dukuh menco rt3 rw7 desa brahan wetan wedung semoga dengan saya laporan disini segera di tindak lanjuti terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
butuh bantuan tpa sampah untuk desa turirejo kec demak kab demak pak ganjarpranowo suwon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pak gubernurku minta tolong pak bus yg ngetime didepan pasar sayung demak di tertibkan biang kemacetan terus pak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
trims atas perhatiannya mendapatkan balasan via email 25072019 ttg permohonan dana pkh untuk ortu nama  ibu sri rahayu 10111955 nik 3374065011550004 bp wahyono 10121947 nik 3374061012470002 alamat kontrakan  jl pucanganom timur ix no 23 pucanggading 081213540319 saya jg berharap dapat sewa rusun murah u manulatanggal 19022019 pernah didatangi dinas pemkot ibu thatiroh dan ibu sri mundiyati sudah saya serrakan slip gaji kerja saya di sbynamun belum ada kelanjutannyatrims banyak yasoalnya di sby kemungkinana ada phk wiwik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yth gubernur jawa tengah bapak ganjar pranowosaya ingin menanyakan kenapa siswa sd dan smp setiap tahun harus bayar spi  infaq klo hanya awal masuk sekolah saat klas 1 tdk masalah lha ini tiap tahun  tiap naik klas masih bayar spi  infaq padahal disekolah sd smp kabupaten lain tdk begitu dikabupaten masih wajar hanya awal masuk sekolah atau klas 1 sajadikabupaten tempat saya tinggal setiap naik kelas harus bayar spi  infaq padahal sekolah negeri lho pak minta tolong ditindak lanjuti nggih bapak gubernur kami para orang tua  wali murid tidak berani protes karena nanti bisa berdampak buruk buat anak kami disekolah jadi kami hanya bisa manut dan nurut saja setiap awal tahun ajaran baru kami selalu dikumpulkan disekolah dengan alasan rapat komite sekolah disitulah kami disodori pengajuan permintaan dana spi  infaq dan kami tidak bisa menawar kami tidak tau harus mengadu kemanaakhirnya kami beranikan diri untuk menulis disini kami mohon maaf yg sebesarbesarnya wassalamualaikum wr wb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mohon ditindaklanjuti diproses kasus seleksi perangkat desa th 2018 yg belum dilantik sampai dg sekarang di kecgajah demak,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ganjarpranowo di tempatku ada rumah yg sudah tidak layak huni kondisinya sudah miring dan beliau ibu khotijah tinggal sendirian di rumah tersebut lokasinya di desa purwosari timur rt0401 kecsayung kab demak mohon bantuannya pak terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kegiatan usaha tetangga tak berizin mengganggu warga sekitar kpd yth bpk gubernurinstasi terkait karena kegiatan usaha tetangga di bidang bengkelaccesoris mobil yang kian lama semakin mengganggu fasilitas umumâ parkir dan pengerjaannya di pinggir jalan hingga mengganggu warga yang mau lewat onderdil bekasnya banyak yang di tata yang memakan jalan kami memohon kepada instasi yang terkait didemak agar meninjau lokasi berlokasi di jl cangkring rt 0506 rw 02 katonsari demak terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pak saya mau tanya apakah ada sumbangan untuk sekolah di smp n  awal masuk 15jt kelas 1 naik kelas 2 ada lagi 800rb kelas 2 naik kelas 3 ada lagi 600rb di demak karena saya tanya dari temen yg di semarang tdk ada sumbangan untuk sekolah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
istri bp djunedi merupakan salah satu guru pns di smp negeri demak yang diroling dari smp n 2 demak ke smp n 5 demak mhon penjelasan bp gubernur terkait halhal yang mempertimbangkan roling tersebut sebelumnya bp djunedi sudah lapor pada laporgub web tapi belum ada respon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
assalamualaikum pak ganjar mohon segera direspon ini proyek lurahe dihentikan pdhl td na lahan na sangat bagus penghijauan bakau byk burung2 yg bersarang tp karena proyek ini warga dirugikan jd gersang dan sering rob pdhl td na tdk pernh rob meski sblm na tambak bakau kami mohon pak tindakan na sriwulan sayung demak,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bapak ganjar di smp n 2 demak setiap tahun siswa ditarik iuran waktu kelas 7 diminta 3 juta sekarang kelas 8 diminta 15 juta waktu rapat tahunan sebagian besar orang tua  wali keberatan akan pungutan ini tapi tibatiba keluar surat keputusan rapat saya heran walaupun dengan bahasa sukarela tapi pasti siswa akan dipaksa untuk membayar karena waktu kelas 7 pun anak saya sempat diancam tidak akan diberi kartu tes untuk ujian semester karena belum lunas sumbangan yang 3 juta rupiah kemana dana bos selama ini apakah pernah dilakukan investigasi untuk penggunaan dana bos dan dana pungutan ini apa bedanya sekolah negri dan swasta jika tetep aja masih ada permintaan sumbangan matur suwun bapak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pak di desa kami setiap tahun uang kas desa hasil lelangan ko selalu kosong habis ludes tanpa sisa padahal belum d distribusikan sesuai rabdes yg telah d rencanakandi mungkinkan ada manipulasi permainan oknum pemdes mohon segera di tidak sidak terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pak tolong daerah demak langganan kekeringan dan susah air setiap tahuntolong dbuat masterplan untuk mengatasi hal tersebut terimakasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
selamat sore pak ganjar yg ganteng dan seluruh jajarannya sebenarnya saya bukan mau lapor pak tapi mau ijin usul pak ganjar mohon hidupkan kembali stasiun demak supaya kalo pulang kampung bisa nyambung dari stasiun poncol ke stasiun demak kota matur nuwun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assalamualaikum pak ganjar saya ipul saya beli motor second motor tersebut telat pajak 5 tahun mau minta keringanan denda dan biaya balik nama bagaimana caranya suwun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pengisian kekosongan perangkat desa di karanganyar demak batal karanganyar 278 setelah melalui beberapa tahapan pengisian kekosongan perangkat desa yang dimulai dari sosialisasi sampai puncaknya yaitu tahap ujian yg berlangsung pada selasa 27 agustus 2019 akhirnya tim pengisian kekosongan perangkat desa seluruh kecamatan karanganyar membatalkan tahapannya pelaksanaan ujian terdiri dari ujian praktek komputer wawancara dan cat pada awalnya ujian berjalan dengan lancar sesuai dengan jadwal ujian dimulai pukul 09 00 wib untuk praktek komputer kemudian dilanjutkan dengan wawancara setelah jeda istirahat siang masuk ke ujian cat awalnya berjalan lancar akan tetapi setelah ujian selesai terjadi ketidaksesuaian dengan hasil nilai yang diperoleh peserta ujian cat selesai sekitar pukul 1530 wib peserta yang hasilnya sesuai kemudian pulang tetapi ada beberapa peserta yang masih menunggu di lokasi karena melakukan kroscek nilai yang tidak sesuai ada nilai soal pemerintah desa dengan jumlah soal 15 hasil pengerjaannya benar 12 dimonitor muncul nilai 5333 padahal seharusnya 80 karena skor maksimal 100 dan juga soal yang lainnya itu tidak hanya dialami oleh satu peserta melainkan beberapa peserta setelah peserta melakukan kroscek ke tim penguji ternyata ada sistem yang tidak sesuai dan akan dibenahi karena nilai dimonitor utama terus berjalan sekira pukul 1830 an terjadi hal yang diluar dugaan ada benerapa peserta yang awalnya mendapat nilai 30 berubah menjadi 90 dan ada peserta yang awalnya mendapat nilai 60 turun jadi 50 itu terjadi di beberapa desa bahkan ada nilai 37 menjadi 94 peserta yang masih di lokasi setelah mengetahui hal tersebut langsung melakukan klarifikasi ke tim penguji hasil klarifikasi dari tim penguji menyatakan bahwa nilai yang ditampilkan di monitor tersebut belum final akan tetapi dari beberapa peserta tidak mempercayai dengan hasil klarifikasi dari tim penguji kemudian dilakukan mediasi yg diikuti oleh perwakilan dari panitia desa dan peserta dari 7 desa yang masih di lokasi hasil audiensi menyatakan bahwa tim penguji it mengakui ada kesalahan teknis di sistem dan terjadi error yang kemudian panitia dari ketujuh desa menyatakan hasil ujian untuk dibatalkan dan mou pun juga batal demokrasi di indonesia sudah sakit dr level terbawah dari akar di tingkat pedesaan tolong untuk otonomi daerah segera dibenahi tahun kemaren saat seleksi perangkat desa sudah seperti ini dan ini adalah luka lama tergores kembali mau dibawa kemana bangsa indonesia kalau dari level terbawah seperti perangkat desa terpilih dari hasil suap menyuap mohon bantuannya dan perhatiannya pak terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
